4404	14898	14163500	regulation of the cell cycle and apoptosis in normal and neoplastic cells	MCL1
4405	1171	59153		Ampersand
4406	802	10825877	American political and legal development	Public International Law & Policy Group
4407	2234	29831	television	Television
4408	12160	21506	numerical analysis	Numerical analysis
4409	14244	12646366	Liberal Arts and Medicine	Yokohama City University
4410	16462	415406	English as a second language	English as a foreign or second language
4411	16733	11779727	Media and Film	Media Asia Entertainment Group
4412	1020	30872739	new media art	New media art
4413	17101	157501	kyudo	Kyūdō
4414	16732	4620412	Latin American Literature and Culture	Latin American poetry
4415	4291	292134	teaching across the curriculum	Qualifications and Curriculum Development Agency
4416	14543	375390	Center for Molecular Bioengineering	Donald A. Glaser
4417	995	12828202	Diasporic Latin@ Studies and Critical Race Theory	Ella Shohat
4418	832	2634439	use of the yeast three hybrid assay and other chemical genetics techniques	Protein methods
4419	15147	13963594	material culture and literary texts	Cultural materialism (cultural studies)
4420	16461	12343041	English learners	Learners
4421	10208	852274	social welfare policy	Social policy
4422	14246	2241273	Literature and Philosophy	Philosophy and literature
4423	839	44816	pragmatics	Pragmatics
4424	2673	22640723	Social signal processing	IEEE Signal Processing Society
4425	831	5113624	development of synthetic methology	Philippe Gaulier
4426	833	5556637	Economics of institutions	The Melbourne Institute of Applied Economic and Social Research
4427	1148	14130076	Catherine des Roches	Catherine Des Roches
4428	11306	30297	taxation	Tax
4429	2641	28918	collaborative storytelling	Storytelling game
4430	2583	4665199	Intercultural competence	Intercultural competence
4431	844	3401245	psychology and social structure	Outline of psychology
4432	1275	67475	immigration in France	Demographics of France
4433	1353	15941	Rousseau	Jean-Jacques Rousseau
4434	2765	3487107	qPCR	Real-time polymerase chain reaction
4435	1249	6876796	secondary mathematics education	Mathematically Correct
4436	1957	11884	German	German language
4437	4972	11503	Relationship between India and Israel.	Foreign relations of the Federated States of Micronesia
4438	18090	1692685	Mountain Meteorology	Meteorology (Aristotle)
4439	1460	25271012	environmental governance	Environmental governance
4440	11259	3902964	industrial/org psych	Cupid & Psyche 85
4441	10517	2930779	youth political engagements	Youth participation
4442	16289	6766360	Communication Law	Alvin Law
4443	859	748760	history of western philosophy	History of philosophy
4444	829	783563	Natural products chemistry: synthesis	Total synthesis
4445	1722	7954867	Quebec	Quebec
4446	18091	9019182	Coastal Meteorology	Norwegian Meteorological Institute
4447	10518	374385	innovative teaching techniques	Creative problem solving
4448	837	485093	Japanese linguistics	Yevgeny Polivanov
4449	827	1639800	East European politics	European Political Cooperation
4450	1408	340982	Igneous Petrology	Petrology
4451	14545	27147535	Transport Phenomena	Transport phenomena
4452	15834	4525066	eastern deciduous forest	Narmada Valley dry deciduous forests
4453	815	1827600	Environmental history	Environmental history
4454	1195	25202	quantum mechanics	Quantum mechanics
4455	16290	14165555	Legal Methods	Barry Cohen (attorney)
4456	15835	53307	lepidoptera	Lepidoptera
4457	10520	4611451	Gender & Media	Gender variance
4458	16463	13240808	curriculum based measurement	Curriculum-based measurement
4459	1223	26795	saxophone	Saxophone
4460	10513	21616062	French/modern Europe history	John M. Merriman
4461	17102	153784	naginata	Naginata
4462	14546	307065	Tissue Engineering	Tissue engineering
4463	103	308	Aristotle	Aristotle
4464	2214	88514	Instructional Technology	Instructional technology
4465	15561	1705385	Impact of Technology use on Student Learning	EAST Initiative
4466	1827	15201	interdisciplinary studies	Interdisciplinarity
4467	15332	6867552	France and the European Union	Union Nationale des Étudiants de France
4468	14905	21171418	Geologist	Geologist
4469	175	123612	Rawls	John Rawls
4470	14247	159275	Emily Dickinson	Emily Dickinson
4471	11262	1548372	teaching of information literacy and technology  Research education	Visual literacy
4472	821	17554500	US influence on global environment	Environment (biophysical)
4473	874	725252	18th and 19th centuries	Broadway theatre
4474	16734	18174429	and Performance Studies	Richard Buhlig
4475	1094	283976	Canoeing	Canoeing
4476	854	15626	John Stuart Mill	John Stuart Mill
4477	861	373425	Bentham	George Bentham
4478	15148	1313974	Late Antique Jewish history	Antiquities of the Jews
4479	836	7408389	Russia in Transition. Comparative Economic Systems.	Anders Åslund
4480	16737	59153		Ampersand
4481	10209	247613	borders	Border
4482	10211	15447	individual differences	Differential psychology
4483	12161	29518	statistical physics	Statistical physics
4484	2913	18138132	applications to sports	Zune applications
4485	1069	56309	land use	Land use
4486	934	5593	Cyprus	Cyprus
4487	2222	15652509	Environmental Literature	Review of Environmental Economics and Policy
4488	15562	7792255	Green Chemistry Education	Hussain Ebrahim Jamal Research Institute of Chemistry
4489	1021	57521	Situationism	Situationist International
4490	10913	70322	suffrage	Suffrage
4491	15334	763482	French media	Media of France
4492	10522	20837266	Media & Cultural Studies	Toby Miller
4493	10530	23239	Chinese politics	Politics of the People's Republic of China
4494	1485	13785670	biochemistry education	American Society for Biochemistry and Molecular Biology
4495	15836	48337	caterpillars	Caterpillar
4496	873	12662936	choral orchestral repertoire of the 17th	Joy Nilo
4497	10912	1749993	20th century US	20th Century Fox Home Entertainment
4498	16291	12656	Internet Law	Godwin's law
4499	878	232415	Medical anthropology	Medical anthropology
4500	17103	17098	kendo	Kendo
4501	1800	209914	urban studies	Index of urban studies articles
4502	4974	175914	Anthropology of Religion	Anthropology of religion
4503	18092	1505381	Numerical Weather Prediction	Numerical weather prediction
4504	10521	18244581	National Identity & Globalization	Postnationalism
4505	4305	14099	African history	History of Africa
4506	14248	53255	Jacques Derrida	Jacques Derrida
4507	15150	852252	untouchables of India and Japan	Untouchability
4508	862	4240766	freshwater ecology	Upland and lowland (freshwater ecology)
4509	853	1022287	feminist theories	Feminist theory
4510	884	8221	death and dying	Death
4511	867	46262	conducting and rehearsal techniques	Nightmare
4512	1434	9247	Epistemology	Epistemology
4513	865	20110668	endangered species	Endangered species
4514	15333	9517994	contemporary French society	Robert Combas
4515	187	258952	Medical Sociology	Medical sociology
4516	1382	345419	economic freedom	Economic freedom
4517	1354	196709	Madame Roland	Madame Roland
4518	1305	19287687	labor movement	Labour movement
4519	2687	318439	Text mining	Text mining
4520	3712	7346586	hip-hop studies	Political hip hop
4521	10528	10809813	globalization and gender	Global feminism
4522	1511	26197	Radiocarbon Dating	Radiocarbon dating
4523	883	417387	stigma	Stigma
4524	2841	246328	pipe band	Pipe band
4525	11288	318776	High school science	Science fair
4526	1331	18985287	American art	Culture of the United States
4527	866	23169694	freshwater mollusks	John B. Burch
4528	1462	4855071	gas-phase chemistry	Dispersion (chemistry)
4529	10524	5659685	Late 20th century academic novels	Modern Library 100 Best Novels
4530	876	51042	paleoclimate	Paleoclimatology
4531	847	2233697	psychology of social class	Michael Argyle (psychologist)
4532	1196	6295	chaos and complexity	Chaos theory
4533	14902	1049596	surface modification techniques to create functionalized electrodes for catalytic applications	Proton exchange membrane fuel cell
4534	858	177312	philosophy and history of socialism	Elements of the Philosophy of Right
4535	14547	6354378	Drug Delivery	Drug delivery
4536	17104	91820	Instructional Design	Instructional design
4537	818	8906597	U.S. cultural and intellectual history	The Responsibility of Intellectuals
4538	15572	1057083	Molecular Microbial Ecology	Microbial ecology
4539	882	14795	infectious disease	Infectious disease
4540	15837	158548	teaching and learning	Earth Day
4541	881	7055844	psychological anthropology	Psychological anthropology
4542	997	409113	Cosmopolitan Modernisms	Cosmopolitan (cocktail)
4543	1461	437861	atomic spectroscopy	Atomic spectroscopy
4544	1546	34570	18th Century	18th century
4545	872	20621841	contemporary American composers	San Francisco Contemporary Music Players
4546	10216	372962	social attitudes	Societal attitudes toward homosexuality
4547	1355	62073	Gabrielle Roy	Gabrielle Roy
4548	870	1628319	British and Italian Renaissance choral music	Manuel de Zumaya
4549	14906	340982	igneous and metamorphic   petrology	Petrology
4550	14907	19883	mineralogy	Mineralogy
4551	4294	10791438	literary transfer and influence across national and linguistic borders	Matija Čop
4552	1197	28481	statistical mechanics	Statistical mechanics
4553	4310	11779727	China/Inner Asia	Media Asia Entertainment Group
4554	869	3752335	choral music education	Colorado Children's Chorale
4555	15335	8672486	linguistics and French	Standard French
4556	1174	13972	Hungarian language	Hungarian language
4557	10214	15450	organizational psychology	Industrial and organizational psychology
4558	935	12108	Greece	Greece
4559	885	15221455	social epidemiology	Social epidemiology
4560	1149	504974	politics and patronage in the Renaissance	Patronage
4561	888	80342	traditional healing	Muti
4562	852	1496291	feminist methodologies	Sandra Harding
4563	16294	9586344	Study Abroad in Africa.	Institute for the International Education of Students
4564	1819	1270090	academic activism	Academic administration
4565	895	226722	functional magnetic resonance imaging	Functional magnetic resonance imaging
4566	10215	75469	ideology	Ideology
4567	1558	21217	native American history	Native Americans in the United States
4568	4313	30874226	cultural encounter	Nanban trade
4569	16295	4183	history of botany	Botany
4570	2368	282220	early American history	Colonial history of the United States
4571	16738	27354071	Sociology of Nationalism	Sociology (journal)
4572	15842	1584544	open educational resources	Open educational resources
4573	16465	2468248	writing assessment	NECAP
4574	14548	23001	Polymers	Polymer
4575	17105	344859	New Media Technologies	New media
4576	908	51123	literary criticism	Literary criticism
4577	871	3752335	multicultural choral music (special emphasis on East Africa)	Colorado Children's Chorale
4578	10213	7054369	freshmen seminars	The Reluctant Fundamentalist
4579	912	12859	subjectivity and objectivity	Golden Rule
4580	1381	4559039	state and local public finance	Government Finance Officers Association
4581	817	22496733	United States history since 1877	New York state election, 1877
4582	903	185130	modernity	Modernity
4583	904	1707270	sensation and perception	Sensation (psychology)
4584	15152	471326	ancient Israelite prophecy	Ephraim
4585	16464	250260	written expression for English learners	Monolingual learner's dictionary
4586	15573	13550012	Environmental Microbiology	Environmental microbiology
4587	14249	418307	Genetic Criticism	Weismann barrier
4588	16468	78534	fluvial geomorphology	Geomorphology
4589	887	16896954	religious healing	Rough God Goes Riding
4590	1410	81638	Ecofeminism	Ecofeminism
4591	2551	1032545	rain water harvesting	Rainwater harvesting
4592	15153	846283	Hebrew poetry	Hebrew poetry
4593	1095	1281365	Water Issues	Waters
4594	53	21566765	South Asia	South Asia
4595	1589	24661	privatization	Privatization
4596	4307	19936599	Somali and Sudanese history	Sudanese American
4597	1587	5573	Croatia	Croatia
4598	1600	2230321	Latino Studies	Latino studies
4599	12165	475037	forensic psychology	Forensic psychology
4600	892	21280496	vision	Visual perception
4601	2100	1218284	biopolitics	Biopolitics
4602	2209	58849	Gender theory	Gender studies
4603	15149	26571478	history of the Jewish and Christian communities of the Eastern Roman Empire	History of the Jews in the Roman Empire
4604	907	7410249	poetry and poetics	Poetics
4605	18093	1057897	Winter Precipitation Forecast Challenges	Hydrometeorological Prediction Center
